osm_id,latitude,longitude,source_type,name,industrial,power,plant_source,landuse,man_made,operator
way_802591382,30.9445128,76.7838325,INDUSTRIAL,,,,,,works,
way_802591383,30.9448962,76.7862053,INDUSTRIAL,,,,,,works,
way_802598585,30.9596454,76.7668134,INDUSTRIAL,,,,,,works,
way_802706124,30.7568262,76.7450094,INDUSTRIAL,,,,,industrial,,
way_802706129,30.900242,76.839535,INDUSTRIAL,,,,,industrial,,
way_802706130,30.9244574,76.8288915,INDUSTRIAL,,,,,,works,
way_802706131,30.9272673,76.8255907,INDUSTRIAL,,,,,,works,
way_802757567,25.4224588,81.6705193,INDUSTRIAL,,brickyard,,,industrial,,
way_803109664,24.1159939,82.6197724,INDUSTRIAL,,,,,industrial,,
way_803778816,24.0973965,82.6608892,INDUSTRIAL,,,,,industrial,,
way_804228838,25.4494749,81.6950092,INDUSTRIAL,,brickyard,,,industrial,,
way_804249926,24.1886109,82.6526468,INDUSTRIAL,,,,,,works,
way_804575838,25.4903745,81.651442,INDUSTRIAL,,brickyard,,,industrial,,
way_804575859,25.4891543,81.655751,INDUSTRIAL,,brickyard,,,industrial,,
way_804843042,25.4465189,81.7065414,INDUSTRIAL,,brickyard,,,industrial,,
way_804961431,24.058776,82.6784959,INDUSTRIAL,,,,,industrial,,
way_805080169,30.1188152,77.8877825,INDUSTRIAL,,,,,industrial,,
way_805080170,30.1153896,77.8877704,INDUSTRIAL,,,,,industrial,,
way_805171727,25.4535631,81.6588007,INDUSTRIAL,,brickyard,,,industrial,,
way_805171731,25.460579,81.6549082,INDUSTRIAL,,brickyard,,,industrial,,
way_805172024,25.4558397,81.6549624,INDUSTRIAL,,brickyard,,,industrial,,
way_805183963,24.8817356,79.5966366,INDUSTRIAL,,,,,industrial,,
way_805203607,24.7906424,79.795537,INDUSTRIAL,,,,,industrial,,
way_805215733,25.2980984,79.8806074,INDUSTRIAL,Mahoba Galla Mandi Samiti,,,,industrial,,
way_805215736,25.1431892,80.009788,INDUSTRIAL,,,,,industrial,,
way_805215740,24.5800487,80.8605793,INDUSTRIAL,,,,,industrial,,
way_807206174,30.1047383,77.865842,INDUSTRIAL,,,,,industrial,,
way_808020038,26.3783287,74.6045936,INDUSTRIAL,,,plant,hydro,industrial,,
way_808303865,24.0479944,82.6303824,INDUSTRIAL,,,,,,works,
way_808303883,24.05064,82.6316798,INDUSTRIAL,,,,,,works,
way_808303885,24.050988,82.6327355,INDUSTRIAL,,,,,,works,
way_808303886,24.0512055,82.6330978,INDUSTRIAL,,,,,,works,
way_808303887,24.0510475,82.6330456,INDUSTRIAL,,,,,,works,
way_808303888,24.0508884,82.6330074,INDUSTRIAL,,,,,,works,
way_808303889,24.0507625,82.6329157,INDUSTRIAL,,,,,,works,
way_808303890,24.0506033,82.632941,INDUSTRIAL,,,,,,works,
way_808390524,27.6825725,84.4158,INDUSTRIAL,,,,,industrial,,
way_809131783,25.2126911,80.660371,INDUSTRIAL,,,,,industrial,,
way_810295253,25.0997093,83.6480892,INDUSTRIAL,,,,,industrial,,
way_812446745,26.8663134,75.2357765,INDUSTRIAL,,,substation,,industrial,,
way_813011597,28.1162647,82.2896427,INDUSTRIAL,Ganapati Oil Mills,oil,,,industrial,,
way_813159583,28.1081599,82.2874133,INDUSTRIAL,Om Drinking Water and Beverages,factory,,,industrial,,
way_814447911,27.680782,84.4180647,INDUSTRIAL,,,,,industrial,,
way_814543880,27.6982987,84.4334176,INDUSTRIAL,,,,,industrial,,
way_814876485,24.0802879,82.5990459,INDUSTRIAL,,,,,industrial,,
way_815133037,23.9506292,82.6175905,INDUSTRIAL,,,,,industrial,,
way_815133038,23.9518755,82.6162503,INDUSTRIAL,,,,,industrial,,
way_815133039,23.9530387,82.6152539,INDUSTRIAL,,,,,industrial,,
way_815133040,23.9494014,82.6192056,INDUSTRIAL,,,,,industrial,,
way_815133041,23.9523903,82.6155237,INDUSTRIAL,,,,,industrial,,
way_815735317,23.9789245,82.6276448,INDUSTRIAL,,,,,industrial,,
way_815798522,25.6738901,76.6677475,INDUSTRIAL,,,,,industrial,,
way_815798523,25.6716604,76.6626246,INDUSTRIAL,,,,,industrial,,
way_815798524,25.6728169,76.6631126,INDUSTRIAL,,,,,industrial,,
way_815798525,25.6698893,76.6672969,INDUSTRIAL,,,,,industrial,,
way_816368951,24.0791771,82.6567459,INDUSTRIAL,,,,,,works,
way_816374665,24.0533254,82.6559854,INDUSTRIAL,,,,,,works,
way_816374666,24.0537897,82.6557304,INDUSTRIAL,,,,,,works,
way_816967277,28.6882371,76.9908618,INDUSTRIAL,Indian Oil Tikri Bottling Plant,,,,industrial,,
way_816968754,28.5367314,77.3091291,INDUSTRIAL,Indian Oil Madanpur Khadar Bottling Plant,,,,industrial,,
way_818897770,27.6606911,84.3822365,INDUSTRIAL,,,,,,works,
way_820404778,26.9965298,84.8902265,INDUSTRIAL,,,,,industrial,,
way_821582646,25.459144,79.4646417,INDUSTRIAL,Panwari,,plant,solar,,,
way_821695690,24.9181096,75.5789731,INDUSTRIAL,Rana Pratap Sagar Hydel Power station,,plant,hydro,,,Rajasthan Rajya Vidyut Utpadan Nigam
way_821695691,25.0386855,75.6773794,INDUSTRIAL,Jawahar Sagar Hydel Power Station,,plant,hydro,,,Rajasthan Rajya Vidyut Utpadan Nigam
way_821695693,26.7018036,77.8501849,INDUSTRIAL,Dholpur Combined Power Station,,plant,gas,industrial,,Rajasthan Rajya Vidyut Utpadan Nigam
way_822430038,27.0855525,84.8992775,INDUSTRIAL,,,,,industrial,,
way_822432690,27.082374,84.9036881,INDUSTRIAL,,,,,industrial,,
way_822707409,27.4990045,78.8287148,INDUSTRIAL,Jawaharpur Super Thermal Power Station,,plant,coal,industrial,,Uttar Pradesh Rajya Vidyut Utpadan Nigam Limited
way_822892689,24.2034607,83.0072012,INDUSTRIAL,Rihand,,plant,hydro,,,Uttar Pradesh Rajya Vidyut Utpadan Nigam Limited
way_822892690,24.4400647,82.9669744,INDUSTRIAL,Obra powerhouse,,plant,hydro,,,Uttar Pradesh Rajya Vidyut Utpadan Nigam Limited
way_823015160,30.230671,78.7915527,INDUSTRIAL,Shrinagar Hydro electric Power Plant,,plant,hydro,,,GVK
way_823015162,30.2404195,78.8314861,INDUSTRIAL,Shrinagar Dam,,plant,hydro,,,
way_823477058,30.6073798,78.3191394,INDUSTRIAL,Maneri Bhali II Power Station,,plant,hydro,,,Uttarakhand Jal Vidyut Nigam Limited
way_823477061,30.4560611,77.7366359,INDUSTRIAL,Dhakrani Power Plant,,plant,hydro,,,Uttarakhand Jal Vidyut Nigam Limited
way_823477062,29.9762484,78.2200586,INDUSTRIAL,Chilla,,plant,hydro,,,Uttarakhand Jal Vidyut Nigam Limited
way_823477066,31.400082,77.5925048,INDUSTRIAL,Rampur Hydro Power Station,,plant,hydro,,,
way_823568969,28.0828522,80.4840482,INDUSTRIAL,,,,,industrial,,
way_823568970,28.0903037,80.4688614,INDUSTRIAL,Sugar Mill,,,,industrial,,
way_824625636,24.0226052,81.0909904,INDUSTRIAL,,,,,industrial,,
way_824625637,24.0226029,81.0910813,INDUSTRIAL,,,,,industrial,,
way_824913098,28.4690898,76.8252495,INDUSTRIAL,,,,,industrial,,
way_825078066,30.0700779,78.2599765,INDUSTRIAL,Indian Drugs and Pharmaceuticals Limited,,,,industrial,,
way_825078067,30.0665496,78.2552826,INDUSTRIAL,,,,,industrial,,
way_828003914,25.8887578,81.3142883,INDUSTRIAL,Unchahar,,plant,solar,,,
way_829783613,25.148527,80.6536715,INDUSTRIAL,,,,,industrial,,
way_830769693,25.1174,80.4176241,INDUSTRIAL,,,,,industrial,,
way_835643536,24.3045892,81.2746507,INDUSTRIAL,,,,,industrial,,
way_835808248,27.9454644,80.7539642,INDUSTRIAL,,factory,,,industrial,,
way_837557720,29.5105853,80.8758979,INDUSTRIAL,,,plant,hydro,,,
way_838557265,27.6857602,83.2130803,INDUSTRIAL,Kamana distillary pvt.ltd,,,,industrial,,
way_839232694,27.0381202,84.831339,INDUSTRIAL,,,,,industrial,,
way_839232695,27.0349612,84.8377977,INDUSTRIAL,,,,,industrial,,
way_839530211,30.4533532,75.3459229,INDUSTRIAL,,factory,,,industrial,,
way_839561991,25.2153333,80.8952565,INDUSTRIAL,,,,,industrial,,
way_839561995,25.2162065,80.8931964,INDUSTRIAL,,,,,industrial,,
way_839776444,30.7667913,74.540607,INDUSTRIAL,Jhoke Sarkari Industrial Park,factory,,,industrial,,
way_840055311,27.0328456,84.8384563,INDUSTRIAL,,,,,industrial,,
way_840057625,27.0313746,84.841458,INDUSTRIAL,,,,,industrial,,
way_840919150,26.3539664,78.126955,INDUSTRIAL,,,,,industrial,,
way_840919152,26.3008765,78.107328,INDUSTRIAL,,,,,industrial,,
way_840919156,26.3681494,78.0887269,INDUSTRIAL,,,,,,works,
way_840919159,26.3645482,78.0858944,INDUSTRIAL,,,,,,works,
way_840919160,26.3640327,78.08813,INDUSTRIAL,,,,,,works,
way_840919161,26.3714272,78.0860064,INDUSTRIAL,,,,,,works,
way_840919162,26.3795695,78.0774993,INDUSTRIAL,,,,,,works,
way_840919163,26.3810932,78.0801679,INDUSTRIAL,,,,,,works,
way_840919165,26.3843962,78.0792466,INDUSTRIAL,,,,,,works,
way_840919166,26.3948942,78.0738807,INDUSTRIAL,,,,,,works,
way_840919167,26.3802217,78.081631,INDUSTRIAL,,,,,industrial,,
way_840942482,30.5059415,76.8169883,INDUSTRIAL,,,,,industrial,,
way_840942483,30.4982597,76.8075241,INDUSTRIAL,,,,,industrial,,
way_840942484,30.5011092,76.8075872,INDUSTRIAL,,,,,industrial,,
way_840942485,30.5108394,76.7922387,INDUSTRIAL,,,,,,works,
way_840942486,30.5107086,76.7965381,INDUSTRIAL,,,,,,works,
way_840942487,30.5105922,76.7991586,INDUSTRIAL,,,,,,works,
way_840942488,30.5034956,76.7926417,INDUSTRIAL,,,,,industrial,,
way_840942489,30.503387,76.7959065,INDUSTRIAL,,,,,industrial,,
way_840942490,30.5385987,76.8196785,INDUSTRIAL,,,,,industrial,,
way_840942493,30.5868151,76.863394,INDUSTRIAL,,,,,industrial,,
way_840942494,30.5809272,76.8743902,INDUSTRIAL,,,,,industrial,,
way_840942495,30.5859406,76.8840864,INDUSTRIAL,,,,,industrial,,
way_840942496,30.5846255,76.8887522,INDUSTRIAL,,,,,industrial,,
way_840942497,30.5802792,76.8928374,INDUSTRIAL,,,,,industrial,,
way_840942498,30.5792319,76.8942924,INDUSTRIAL,,,,,industrial,,
way_840942499,30.5787754,76.8988641,INDUSTRIAL,,,,,industrial,,
way_840942500,30.5724671,76.8995299,INDUSTRIAL,,,,,industrial,,
way_840942501,30.5735392,76.9067068,INDUSTRIAL,,,,,industrial,,
way_840942502,30.571903,76.9046442,INDUSTRIAL,,,,,industrial,,
way_840942503,30.5711062,76.9070327,INDUSTRIAL,,,,,industrial,,
way_840942504,30.5671063,76.9032414,INDUSTRIAL,,,,,industrial,,
way_840942505,30.5734368,76.8928662,INDUSTRIAL,,,,,industrial,,
way_840942506,30.5762724,76.893232,INDUSTRIAL,,,,,industrial,,
way_840942507,30.5855666,76.8785329,INDUSTRIAL,,,,,industrial,,
way_840942508,30.6053752,76.8606779,INDUSTRIAL,,,,,industrial,,
way_840942509,30.6067462,76.8579559,INDUSTRIAL,,,,,industrial,,
way_840942510,30.6086421,76.8514436,INDUSTRIAL,,,,,industrial,,
way_840942511,30.6079275,76.8537017,INDUSTRIAL,,,,,industrial,,
way_840942512,30.6039643,76.8561217,INDUSTRIAL,,,,,industrial,,
way_840942513,30.6002855,76.8465248,INDUSTRIAL,,,,,industrial,,
way_840942514,30.6032152,76.8428555,INDUSTRIAL,,,,,industrial,,
way_840942516,30.6327604,76.8761152,INDUSTRIAL,,,,,industrial,,
way_840942517,30.6262513,76.8725381,INDUSTRIAL,,,,,industrial,,
way_840942519,30.6106211,76.897982,INDUSTRIAL,,,,,industrial,,
way_840942520,30.6089681,76.9013035,INDUSTRIAL,,,,,industrial,,
way_840942521,30.6068847,76.9173605,INDUSTRIAL,,,,,industrial,,
way_840942523,30.6052733,76.9509894,INDUSTRIAL,,,,,,works,
way_840942524,30.599055,76.9523305,INDUSTRIAL,,,,,,works,
way_840942530,30.5413823,76.9834596,INDUSTRIAL,,,,,industrial,,
way_840942531,30.4571271,77.0539695,INDUSTRIAL,,,,,industrial,,
way_840942532,30.2845705,77.3029574,INDUSTRIAL,,,,,industrial,,
way_840942533,30.1520389,76.8935144,INDUSTRIAL,,,,,industrial,,
way_840942535,30.1755189,76.8661943,INDUSTRIAL,,,,,industrial,,
way_840942536,30.2337649,76.9217175,INDUSTRIAL,,,,,industrial,,
way_840942537,30.2925642,76.9748278,INDUSTRIAL,,,,,,works,
way_840942538,30.2929952,76.9626268,INDUSTRIAL,,,,,industrial,,
way_840942539,30.2922853,76.9653239,INDUSTRIAL,,,,,industrial,,
way_840942540,30.2874343,76.9634986,INDUSTRIAL,,,,,industrial,,
way_840942542,30.4764865,77.2104603,INDUSTRIAL,,,,,industrial,,
way_840942543,30.5188333,77.2438512,INDUSTRIAL,,,,,industrial,,
way_840942544,30.5161252,77.2362243,INDUSTRIAL,,,,,industrial,,
way_840942545,30.5174561,77.229453,INDUSTRIAL,,,,,industrial,,
way_840942546,30.5189534,77.2289514,INDUSTRIAL,,,,,industrial,,
way_840942547,30.5126707,77.2251735,INDUSTRIAL,,,,,industrial,,
way_840942548,30.5097371,77.2141644,INDUSTRIAL,,,,,industrial,,
way_840942549,30.5101265,77.2181368,INDUSTRIAL,,,,,industrial,,
way_840942550,30.5104177,77.2166576,INDUSTRIAL,,,,,industrial,,
way_840942552,30.5046312,77.2144782,INDUSTRIAL,,,,,industrial,,
way_840942553,30.5043735,77.2161613,INDUSTRIAL,,,,,industrial,,
way_840942554,30.5037819,77.2149624,INDUSTRIAL,,,,,industrial,,
way_840942555,30.5038581,77.2129025,INDUSTRIAL,,,,,industrial,,
way_840942556,30.5040927,77.2098769,INDUSTRIAL,,,,,industrial,,
way_840942557,30.5099139,77.2059971,INDUSTRIAL,,,,,industrial,,
way_840942558,30.511201,77.2079122,INDUSTRIAL,,,,,industrial,,
way_840942559,30.5182452,77.20661,INDUSTRIAL,,,,,industrial,,
way_840942560,30.5180601,77.2053034,INDUSTRIAL,,,,,industrial,,
way_840942561,30.5261507,77.2017699,INDUSTRIAL,,,,,industrial,,
way_840942562,30.5259543,77.1944703,INDUSTRIAL,,,,,industrial,,
way_840942563,30.5249401,77.1961668,INDUSTRIAL,,,,,industrial,,
way_840942564,30.5241152,77.1963384,INDUSTRIAL,,,,,industrial,,
way_840942565,30.5293622,77.1981489,INDUSTRIAL,,,,,industrial,,
way_840942566,30.527634,77.1923541,INDUSTRIAL,,,,,industrial,,
way_840942567,30.5281863,77.1883388,INDUSTRIAL,,,,,industrial,,
way_840942568,30.5215632,77.1979987,INDUSTRIAL,,,,,industrial,,
way_840942569,30.5200902,77.2072537,INDUSTRIAL,,,,,industrial,,
way_840942570,30.5200071,77.2111027,INDUSTRIAL,,,,,industrial,,
way_840942571,30.5176734,77.1999836,INDUSTRIAL,,,,,industrial,,
way_840942574,30.5207025,77.2031915,INDUSTRIAL,,,,,industrial,,
way_840942579,30.5243994,77.2022889,INDUSTRIAL,,,,,industrial,,
way_841072220,28.7648524,77.9919567,INDUSTRIAL,,,,,industrial,,
way_841072222,28.7215261,77.8289626,INDUSTRIAL,,,,,industrial,,
way_841072224,28.712639,77.7753388,INDUSTRIAL,,,,,industrial,,
way_841072225,28.7207593,77.7328179,INDUSTRIAL,,,,,industrial,,
way_841072226,28.6964527,77.6816527,INDUSTRIAL,,,,,industrial,,
way_841072227,28.7002712,77.6751342,INDUSTRIAL,,,,,industrial,,
way_841072229,28.7015258,77.6123276,INDUSTRIAL,,,,,industrial,,
way_841072230,28.6981896,77.5837594,INDUSTRIAL,,,,,,works,
way_841072231,28.6634485,77.5747664,INDUSTRIAL,,,,,,works,
way_841072232,28.6497391,77.568169,INDUSTRIAL,,,,,,works,
way_841072233,28.650386,77.5707427,INDUSTRIAL,,,,,,works,
way_841072234,28.6534071,77.5845604,INDUSTRIAL,,,,,,works,
way_841072235,28.6541055,77.5804402,INDUSTRIAL,,,,,,works,
way_841072237,29.4322077,77.764775,INDUSTRIAL,,,,,industrial,,
way_841072238,29.4296065,77.775127,INDUSTRIAL,,,,,industrial,,
way_841072239,29.4177455,77.7593985,INDUSTRIAL,,,,,industrial,,
way_841072240,29.4271618,77.7614906,INDUSTRIAL,,,,,industrial,,
way_841072241,29.4230676,77.760981,INDUSTRIAL,,,,,industrial,,
way_841072242,29.4674507,77.7910486,INDUSTRIAL,,,,,,works,
way_841072243,29.4673786,77.7924016,INDUSTRIAL,,,,,,works,
way_841072244,29.4660151,77.7865814,INDUSTRIAL,,,,,,works,
way_841072245,29.4724508,77.785163,INDUSTRIAL,,,,,,works,
way_841072246,29.4716429,77.7934427,INDUSTRIAL,,,,,,works,
way_841072247,29.4707807,77.7910312,INDUSTRIAL,,,,,,works,
way_841072248,29.4701513,77.8052014,INDUSTRIAL,,,,,industrial,,
way_841072249,29.4694409,77.8080135,INDUSTRIAL,,,,,industrial,,
way_841072250,29.4691091,77.7894304,INDUSTRIAL,,,,,industrial,,
way_841072252,29.5718486,77.6881241,INDUSTRIAL,,,,,industrial,,
way_841072253,29.5133473,77.7076546,INDUSTRIAL,,,,,industrial,,
way_841072254,29.4680596,77.6660148,INDUSTRIAL,,,,,industrial,,
way_841072255,29.4666089,77.6650089,INDUSTRIAL,,,,,industrial,,
way_841072256,29.3719751,77.7025008,INDUSTRIAL,,,,,industrial,,
way_841072257,29.37361,77.7027931,INDUSTRIAL,,,,,industrial,,
way_841072258,29.3746467,77.702651,INDUSTRIAL,,,,,industrial,,
way_841072260,29.3839489,77.6997543,INDUSTRIAL,,,,,industrial,,
way_841072261,29.395219,77.7049489,INDUSTRIAL,,,,,industrial,,
way_841072262,29.401281,77.7035227,INDUSTRIAL,,,,,industrial,,
way_841072263,29.4003556,77.7023157,INDUSTRIAL,,,,,industrial,,
way_841072264,29.4033016,77.7026322,INDUSTRIAL,,,,,industrial,,
way_841072265,29.4082892,77.6976541,INDUSTRIAL,,,,,industrial,,
way_841072266,29.4125715,77.7005025,INDUSTRIAL,,,,,industrial,,
way_841072267,29.4128367,77.7016814,INDUSTRIAL,,,,,industrial,,
way_841072268,29.4129582,77.6989979,INDUSTRIAL,,,,,industrial,,
way_841072269,29.4165516,77.700233,INDUSTRIAL,,,,,industrial,,
way_841072270,29.4198353,77.7018196,INDUSTRIAL,,,,,industrial,,
way_841072273,29.4199814,77.6987565,INDUSTRIAL,,,,,industrial,,
way_841074370,29.9657192,77.7837529,INDUSTRIAL,,,,,industrial,,
way_841074371,29.9579672,77.7917741,INDUSTRIAL,,,,,industrial,,
way_841074372,29.9532288,77.7920946,INDUSTRIAL,,,,,industrial,,
way_841074373,29.9526292,77.7913759,INDUSTRIAL,,,,,industrial,,
way_841074374,29.9766841,77.7775443,INDUSTRIAL,,,,,industrial,,
way_841074375,29.974554,77.776061,INDUSTRIAL,,,,,industrial,,
way_841074376,29.9690926,77.77297,INDUSTRIAL,,,,,industrial,,
way_841074377,29.970227,77.7713907,INDUSTRIAL,,,,,industrial,,
way_841074378,29.9710937,77.7746657,INDUSTRIAL,,,,,industrial,,
way_841074379,29.9702631,77.7784891,INDUSTRIAL,,,,,industrial,,
way_841074380,29.9661259,77.7753067,INDUSTRIAL,,,,,industrial,,
way_841074381,29.9674875,77.7704418,INDUSTRIAL,,,,,industrial,,
way_841074382,29.9544419,77.7928912,INDUSTRIAL,,,,,industrial,,
way_841074383,29.9558594,77.7907683,INDUSTRIAL,,,,,industrial,,
way_841074384,29.9565325,77.7899274,INDUSTRIAL,,,,,industrial,,
way_841074385,29.9572843,77.7889234,INDUSTRIAL,,,,,industrial,,
way_841074386,29.9592465,77.7893427,INDUSTRIAL,,,,,industrial,,
way_841074387,29.9594713,77.7882376,INDUSTRIAL,,,,,industrial,,
way_841074389,29.9601562,77.7935055,INDUSTRIAL,,,,,industrial,,
way_841074390,29.9543792,77.7987089,INDUSTRIAL,,,,,industrial,,
way_841074391,29.9511489,77.7983804,INDUSTRIAL,,,,,industrial,,
way_841074392,29.9529708,77.7964573,INDUSTRIAL,,,,,industrial,,
way_841074393,29.9497396,77.7941838,INDUSTRIAL,,,,,industrial,,
way_841074395,29.7446914,77.854346,INDUSTRIAL,,,,,industrial,,
way_841074396,29.7402993,77.846742,INDUSTRIAL,,,,,industrial,,
way_841074398,29.4708723,77.9118123,INDUSTRIAL,,,,,industrial,,
way_841074401,29.4443719,77.7894996,INDUSTRIAL,,,,,industrial,,
way_841267565,28.7223199,78.0898989,INDUSTRIAL,,,,,industrial,,
way_841267566,28.7489986,78.0978369,INDUSTRIAL,,,,,industrial,,
way_841419222,29.9678233,77.7763374,INDUSTRIAL,,,,,industrial,,
way_841419223,29.9597821,77.7701139,INDUSTRIAL,,,,,industrial,,
way_841419224,29.9490141,77.7826304,INDUSTRIAL,,,,,industrial,,
way_841419225,29.9503268,77.7883154,INDUSTRIAL,,,,,industrial,,
way_841419226,29.9522458,77.7898281,INDUSTRIAL,,,,,industrial,,
way_841419227,29.9521876,77.7891556,INDUSTRIAL,,,,,industrial,,
way_841419228,29.9528064,77.7888539,INDUSTRIAL,,,,,industrial,,
way_841419229,29.9395688,77.805318,INDUSTRIAL,,,,,industrial,,
way_841419230,29.9432992,77.7991401,INDUSTRIAL,,,,,industrial,,
way_841419231,29.9472775,77.791345,INDUSTRIAL,,,,,industrial,,
way_841419232,29.9472351,77.7898592,INDUSTRIAL,,,,,industrial,,
way_841419233,29.9476104,77.7906664,INDUSTRIAL,,,,,industrial,,
way_841419234,29.952972,77.7944095,INDUSTRIAL,,,,,industrial,,
way_841419235,29.9502668,77.7962208,INDUSTRIAL,,,,,industrial,,
way_841419236,29.9493291,77.7965498,INDUSTRIAL,,,,,industrial,,
way_841419237,29.9557967,77.8001373,INDUSTRIAL,,,,,industrial,,
way_841419238,29.9518065,77.7977447,INDUSTRIAL,,,,,,works,
way_841419239,29.951559,77.7980022,INDUSTRIAL,,,,,,works,
way_841447829,29.6756771,77.6661803,INDUSTRIAL,,,,,,works,
way_841447831,29.7984609,77.8041203,INDUSTRIAL,,,,,,works,
way_841447832,29.8001403,77.804634,INDUSTRIAL,,,,,,works,
way_841447835,29.7965484,77.8019444,INDUSTRIAL,,,,,,works,
way_841447836,29.7946648,77.8002109,INDUSTRIAL,,,,,,works,
way_841677887,28.8050148,80.6065966,INDUSTRIAL,,,,,industrial,,
way_841679263,27.1064675,84.8622769,INDUSTRIAL,,brickyard,,,industrial,,
way_843404859,28.7738757,80.5543819,INDUSTRIAL,Sudurpaschim Biscuit Factory,,,,,works,
way_843773370,27.0955199,84.9275967,INDUSTRIAL,,,,,industrial,,
way_843773373,27.093803,84.926831,INDUSTRIAL,,,,,industrial,,
way_844248249,27.2943012,84.9899702,INDUSTRIAL,,,,,industrial,,
way_844303348,28.3930473,77.0014277,INDUSTRIAL,,,,,industrial,,
way_844343015,27.2942622,84.9906403,INDUSTRIAL,,,,,industrial,,
way_844463482,28.4798528,76.8067154,INDUSTRIAL,,,,,industrial,,
way_844463484,28.463577,76.7961824,INDUSTRIAL,,,,,industrial,,
way_844463485,28.4693177,76.8019618,INDUSTRIAL,,,,,industrial,,
way_844463490,28.4319753,76.9224943,INDUSTRIAL,,,,,industrial,,
way_846334863,27.062035,84.897037,INDUSTRIAL,,,,,industrial,,
way_846486090,26.605016,79.4172867,INDUSTRIAL,,,,,industrial,,
way_847360684,27.025525,84.8622783,INDUSTRIAL,,,,,industrial,,
way_848327446,29.7883665,76.454471,INDUSTRIAL,"Sugar Mill, Kaithal",sugar_refinery,,,industrial,,
way_849281447,28.3155404,76.8750943,INDUSTRIAL,,,,,,works,
way_849281449,28.3102058,76.8741897,INDUSTRIAL,,,,,,works,
way_849281450,28.3061689,76.8705988,INDUSTRIAL,,,,,,works,
way_849281451,28.3121503,76.8761882,INDUSTRIAL,,,,,,works,
way_849281452,28.3132299,76.8762946,INDUSTRIAL,,,,,,works,
way_849281453,28.3140119,76.8759108,INDUSTRIAL,,,,,,works,
way_849281454,28.3092123,76.878954,INDUSTRIAL,,,,,,works,
way_849281455,28.2909202,76.8504731,INDUSTRIAL,,,,,,works,
way_849281456,28.2900303,76.8528573,INDUSTRIAL,,,,,,works,
way_849281457,28.2788818,76.8863047,INDUSTRIAL,,,,,industrial,,
way_849281458,28.284249,76.8799024,INDUSTRIAL,,,,,industrial,,
way_849281459,28.2727402,76.8932378,INDUSTRIAL,,,,,industrial,works,
way_849281460,28.2727627,76.8887764,INDUSTRIAL,,,,,industrial,works,
way_849281461,28.2746295,76.8893514,INDUSTRIAL,,,,,industrial,works,
way_849281462,28.2749192,76.8686614,INDUSTRIAL,,,,,industrial,,
way_849281463,28.2721456,76.8729863,INDUSTRIAL,,,,,industrial,,
way_849281464,28.2371849,76.8037575,INDUSTRIAL,,,,,,works,
way_849281465,28.2369793,76.8044375,INDUSTRIAL,,,,,,works,
way_849281466,28.2387102,76.8034319,INDUSTRIAL,,,,,,works,
way_849281467,28.2380674,76.8071479,INDUSTRIAL,,,,,,works,
way_849281469,28.2282324,76.8002772,INDUSTRIAL,,,,,,works,
way_849281471,28.2299313,76.8002788,INDUSTRIAL,,,,,,works,
way_849281472,28.22967,76.8009253,INDUSTRIAL,,,,,,works,
way_849281474,28.2104308,76.7919553,INDUSTRIAL,,,,,,works,
way_849281475,28.2104591,76.7904451,INDUSTRIAL,,,,,,works,
way_849281476,28.2171278,76.7823767,INDUSTRIAL,,,,,,works,
way_849281477,28.2079926,76.8487236,INDUSTRIAL,,,,,,works,
way_849281478,28.1980542,76.8624491,INDUSTRIAL,,,,,,works,
way_849281479,28.1981748,76.8615713,INDUSTRIAL,,,,,,works,
way_849281480,28.1983308,76.8604494,INDUSTRIAL,,,,,,works,
way_849281481,28.2006687,76.8528858,INDUSTRIAL,,,,,,works,
way_849281482,28.200886,76.8511525,INDUSTRIAL,,,,,,works,
way_849281483,28.2007901,76.8519505,INDUSTRIAL,,,,,,works,
way_849281484,28.2031653,76.8521535,INDUSTRIAL,,,,,,works,
way_849281485,28.2039829,76.8524592,INDUSTRIAL,,,,,,works,
way_849281486,28.2040356,76.8512869,INDUSTRIAL,,,,,,works,
way_849281487,28.2034965,76.8498114,INDUSTRIAL,,,,,,works,
way_849281488,28.2042827,76.850144,INDUSTRIAL,,,,,,works,
way_849281489,28.2061771,76.8496914,INDUSTRIAL,,,,,industrial,,
way_849281494,28.141089,76.8190303,INDUSTRIAL,Siegwerk India Private Limited,,,,industrial,,
way_849281495,28.1657226,76.8222519,INDUSTRIAL,Nahar Industrial Enterprises Limited,,,,industrial,,
way_849281496,28.1977203,76.8600657,INDUSTRIAL,,,,,,works,
way_849281497,28.1969196,76.8601814,INDUSTRIAL,,,,,,works,
way_849281498,28.2009634,76.8665967,INDUSTRIAL,,,,,,works,
way_849281499,28.2008009,76.8671692,INDUSTRIAL,,,,,,works,
way_849281500,28.2013621,76.8694749,INDUSTRIAL,,,,,,works,
way_849281501,28.2015549,76.8687236,INDUSTRIAL,,,,,,works,
way_849281502,28.2060663,76.8706237,INDUSTRIAL,,,,,,works,
way_849281503,28.210519,76.8708087,INDUSTRIAL,,,,,,works,
way_849281504,28.2105112,76.8678001,INDUSTRIAL,,,,,,works,
way_849281505,28.2160241,76.8727562,INDUSTRIAL,,,,,,works,
way_849281506,28.2165911,76.871577,INDUSTRIAL,,,,,,works,
way_849281507,28.217519,76.8709013,INDUSTRIAL,,,,,,works,
